-63.849,-48.558,0,-63.849,-48.558,22.2,-49.394,-22.386,22.2
-49.394,-22.386,0,-42.538,-26.205,0,-42.538,-26.205,22.2
-49.394,-22.386,0,-42.538,-26.205,22.2,-42.538,-26.205,0
-49.394,-22.386,0,-42.538,-26.205,22.2,-49.394,-22.386,22.2
-49.394,-22.386,0,-49.394,-22.386,22.2,-42.538,-26.205,22.2
-42.538,-26.205,0,-54.606,-48.045,0,-54.606,-48.045,22.2
-42.538,-26.205,0,-54.606,-48.045,22.2,-54.606,-48.045,0
-42.538,-26.205,0,-54.606,-48.045,22.2,-42.538,-26.205,22.2
-42.538,-26.205,0,-42.538,-26.205,22.2,-54.606,-48.045,22.2
-54.606,-48.045,0,-57.001,-52.376,0,-57.001,-52.376,22.2
-54.606,-48.045,0,-57.001,-52.376,22.2,-57.001,-52.376,0
-54.606,-48.045,0,-57.001,-52.376,22.2,-54.606,-48.045,22.2
-54.606,-48.045,0,-54.606,-48.045,22.2,-57.001,-52.376,22.2
-54.606,-48.045,22.2,-57.001,-52.376,22.2,-63.849,-48.558,22.2
-54.606,-48.045,22.2,-63.849,-48.558,22.2,-57.001,-52.376,22.2
-54.606,-48.045,0,-57.001,-52.376,0,-63.849,-48.558,0
-54.606,-48.045,0,-63.849,-48.558,0,-57.001,-52.376,0
-54.606,-48.045,22.2,-63.849,-48.558,22.2,-49.394,-22.386,22.2
-54.606,-48.045,22.2,-49.394,-22.386,22.2,-63.849,-48.558,22.2
-54.606,-48.045,0,-63.849,-48.558,0,-49.394,-22.386,0
-54.606,-48.045,0,-49.394,-22.386,0,-63.849,-48.558,0
-49.394,-22.386,22.2,-42.538,-26.205,22.2,-54.606,-48.045,22.2
-49.394,-22.386,22.2,-54.606,-48.045,22.2,-42.538,-26.205,22.2
-49.394,-22.386,0,-42.538,-26.205,0,-54.606,-48.045,0
-49.394,-22.386,0,-54.606,-48.045,0,-42.538,-26.205,0
-63.849,-48.558,0,-70.132,-45.062,0,-70.132,-45.062,49.4
-63.849,-48.558,0,-70.132,-45.062,49.4,-70.132,-45.062,0
-63.849,-48.558,0,-70.132,-45.062,49.4,-63.849,-48.558,49.4
-63.849,-48.558,0,-63.849,-48.558,49.4,-70.132,-45.062,49.4
-82.647,-3.8739,0,-49.394,-22.386,0,-49.394,-22.386,49.4
-82.647,-3.8739,0,-49.394,-22.386,49.4,-49.394,-22.386,0
-82.647,-3.8739,0,-49.394,-22.386,49.4,-82.647,-3.8739,49.4
-82.647,-3.8739,0,-82.647,-3.8739,49.4,-49.394,-22.386,49.4
-49.394,-22.386,0,-63.849,-48.558,0,-63.849,-48.558,49.4
-49.394,-22.386,0,-63.849,-48.558,49.4,-63.849,-48.558,0
-49.394,-22.386,0,-63.849,-48.558,49.4,-49.394,-22.386,49.4
-49.394,-22.386,0,-49.394,-22.386,49.4,-63.849,-48.558,49.4
-49.394,-22.386,0,-63.849,-48.558,0,-70.132,-45.062,0
-49.394,-22.386,0,-70.132,-45.062,0,-63.849,-48.558,0
-49.394,-22.386,0,-70.132,-45.062,0,-76.558,-41.489,0
-49.394,-22.386,0,-76.558,-41.489,0,-70.132,-45.062,0
-49.394,-22.386,0,-76.558,-41.489,0,-88.947,-34.587,0
-49.394,-22.386,0,-88.947,-34.587,0,-76.558,-41.489,0
-49.394,-22.386,0,-88.947,-34.587,0,-97.11,-30.045,0
